order_id,customer_id,order_date,product_name,category,subcategory,quantity,revenue,discount,profit,region,state,segment
ORD117888,CUST1205,24-01-2024,Chairs 25,Furniture,Chairs,10,13676.64,0.2,1212.34,East,UP,Consumer
ORD117889,CUST1012,03-05-2023,Storage 49,Office Supplies,Storage,10,15054.9,0.05,1886.88,West,Karnataka,Consumer
ORD117890,CUST2129,26-11-2024,Tables 33,Furniture,Tables,7,4735.75,0.1,51.07,North,Karnataka,Corporate
ORD117891,CUST2144,05-07-2023,Laptops 29,Technology,Laptops,10,19935.19,0.2,357.37,North,Gujarat,Corporate
ORD117892,CUST1264,06-12-2022,Bookcases 14,Furniture,Bookcases,1,1705.14,0.2,3.85,South,UP,Home Office
ORD117893,CUST1522,22-03-2024,Paper 22,Office Supplies,Paper,10,8128.28,0,2239.75,East,UP,Corporate
ORD117894,CUST1381,25-07-2022,Accessories 22,Technology,Accessories,9,17360.35,0,1457.76,East,Gujarat,Consumer
ORD117895,CUST2377,16-08-2022,Paper 10,Office Supplies,Paper,7,12378.96,0.2,707.62,South,UP,Consumer
ORD117896,CUST1649,25-07-2023,Binders 30,Office Supplies,Binders,3,3203.81,0.3,-12.45,South,UP,Consumer
ORD117897,CUST2933,01-06-2023,Storage 13,Office Supplies,Storage,2,3075.42,0.3,-343.55,West,Tamil Nadu,Consumer
ORD117898,CUST1332,12-02-2022,Laptops 19,Technology,Laptops,3,1975.21,0.2,-181.78,East,Tamil Nadu,Home Office
ORD117899,CUST2140,25-02-2023,Laptops 34,Technology,Laptops,7,3268.35,0.2,-33.1,East,Gujarat,Consumer
ORD117900,CUST1610,27-01-2024,Paper 40,Office Supplies,Paper,4,7495.96,0.15,913.56,West,Gujarat,Home Office
ORD117901,CUST2870,03-10-2024,Accessories 29,Technology,Accessories,9,9800.98,0.3,-1250.77,East,Tamil Nadu,Consumer
ORD117902,CUST1464,25-06-2023,Phones 20,Technology,Phones,6,9290.03,0.2,773.63,South,UP,Consumer
ORD117903,CUST1581,26-12-2023,Paper 34,Office Supplies,Paper,10,5242.37,0.15,66.82,South,Karnataka,Corporate
ORD117904,CUST2093,11-07-2024,Paper 34,Office Supplies,Paper,3,2255.86,0.1,47.74,East,Gujarat,Corporate
ORD117905,CUST2649,06-06-2022,Accessories 10,Technology,Accessories,5,4607.8,0.05,1098.23,North,Maharashtra,Home Office
ORD117906,CUST2347,23-02-2023,Storage 36,Office Supplies,Storage,3,5600.56,0.05,552.15,South,Karnataka,Corporate
ORD117907,CUST2935,14-11-2024,Laptops 19,Technology,Laptops,10,13853.56,0.15,789.86,North,UP,Home Office
ORD117908,CUST2188,03-01-2024,Phones 28,Technology,Phones,6,2941.5,0.05,437.48,North,Gujarat,Home Office
ORD117909,CUST2765,05-02-2022,Paper 48,Office Supplies,Paper,4,7131.87,0.15,824.23,East,Tamil Nadu,Home Office
ORD117910,CUST1360,29-04-2023,Phones 15,Technology,Phones,7,12196.16,0.3,-1710.55,West,Maharashtra,Consumer
ORD117911,CUST2935,29-06-2023,Laptops 39,Technology,Laptops,10,17006.56,0,4884.56,West,UP,Corporate
ORD117912,CUST2095,14-01-2022,Phones 17,Technology,Phones,9,3111.73,0.05,385.62,South,Delhi,Corporate
ORD117913,CUST2794,01-12-2023,Phones 7,Technology,Phones,3,1415.09,0.15,-84.01,North,UP,Consumer
ORD117914,CUST1087,05-11-2023,Binders 3,Office Supplies,Binders,5,8247.16,0.1,-314.82,West,Maharashtra,Consumer
ORD117915,CUST2080,27-06-2022,Bookcases 43,Furniture,Bookcases,5,5343.5,0.15,191.89,West,Maharashtra,Corporate
ORD117916,CUST2432,20-12-2024,Binders 43,Office Supplies,Binders,10,5588.29,0.3,-494.91,West,Gujarat,Home Office
ORD117917,CUST2513,12-06-2024,Phones 5,Technology,Phones,7,2049.79,0.1,276.35,East,Delhi,Corporate
ORD117918,CUST1691,04-09-2023,Accessories 10,Technology,Accessories,7,5866.02,0.05,849.5,South,Delhi,Corporate
ORD117919,CUST2241,12-03-2022,Chairs 10,Furniture,Chairs,5,6019.63,0.05,1198.07,East,Gujarat,Home Office
ORD117920,CUST1902,13-02-2023,Laptops 24,Technology,Laptops,4,6395.94,0.2,-442.2,South,Maharashtra,Consumer
ORD117921,CUST1593,01-08-2023,Storage 37,Office Supplies,Storage,3,2697.91,0.15,-172.58,West,Karnataka,Consumer
ORD117922,CUST1812,14-12-2024,Chairs 36,Furniture,Chairs,2,3165.65,0.3,-625.43,West,Tamil Nadu,Corporate
ORD117923,CUST1143,24-12-2023,Phones 31,Technology,Phones,9,14801.61,0.1,2945.76,North,Gujarat,Home Office
ORD117924,CUST2957,05-08-2024,Laptops 6,Technology,Laptops,8,15331.36,0.1,2980.65,North,Gujarat,Corporate
ORD117925,CUST2539,27-07-2024,Bookcases 13,Furniture,Bookcases,3,2382.07,0.1,57.65,East,Karnataka,Consumer
ORD117926,CUST1924,11-03-2024,Laptops 33,Technology,Laptops,2,3750.98,0.1,190.09,West,Gujarat,Corporate
ORD117927,CUST1391,04-05-2022,Binders 46,Office Supplies,Binders,10,3218.48,0.2,124.35,South,UP,Home Office
ORD117928,CUST1820,03-09-2024,Accessories 14,Technology,Accessories,3,4272.71,0.3,-407.95,East,Gujarat,Home Office
ORD117929,CUST2555,31-10-2023,Binders 7,Office Supplies,Binders,9,13875.2,0.3,-1220.58,North,Karnataka,Home Office
ORD117930,CUST2316,16-04-2022,Binders 8,Office Supplies,Binders,7,7549.52,0.2,179.35,West,Maharashtra,Home Office
ORD117931,CUST2005,12-09-2022,Chairs 14,Furniture,Chairs,7,1836.59,0,213.13,South,UP,Consumer
ORD117932,CUST2920,04-02-2024,Chairs 22,Furniture,Chairs,3,5529.08,0.15,-277.88,South,Maharashtra,Corporate
ORD117933,CUST1659,17-07-2024,Laptops 38,Technology,Laptops,2,3270.24,0.3,-345.61,South,Karnataka,Corporate
ORD117934,CUST1497,20-12-2023,Phones 5,Technology,Phones,6,7848.68,0.1,1313.27,West,Karnataka,Consumer
ORD117935,CUST1901,07-10-2023,Binders 33,Office Supplies,Binders,6,11237.43,0,881.72,West,Tamil Nadu,Home Office
ORD117936,CUST1936,11-08-2022,Phones 46,Technology,Phones,9,2516.53,0.3,-611.92,South,UP,Corporate
ORD117937,CUST1124,21-08-2023,Chairs 27,Furniture,Chairs,10,18446.76,0.3,-3846.15,East,Gujarat,Home Office
ORD117938,CUST2542,03-03-2022,Storage 16,Office Supplies,Storage,8,7476.04,0.05,295.61,South,Gujarat,Home Office
ORD117939,CUST1992,28-10-2024,Laptops 21,Technology,Laptops,10,4719.8,0.05,949.66,West,Karnataka,Home Office
ORD117940,CUST1922,09-04-2022,Bookcases 28,Furniture,Bookcases,10,10353.99,0.15,18.3,South,Tamil Nadu,Corporate
ORD117941,CUST1847,13-03-2022,Binders 17,Office Supplies,Binders,7,9546.01,0.2,434.09,North,Delhi,Corporate
ORD117942,CUST1580,07-09-2022,Accessories 2,Technology,Accessories,10,1177.22,0.15,-26.99,East,Maharashtra,Corporate
ORD117943,CUST1579,20-09-2024,Tables 49,Furniture,Tables,9,2818.13,0.1,494.85,North,Delhi,Consumer
ORD117944,CUST2844,13-07-2023,Laptops 21,Technology,Laptops,10,9231.24,0.15,915.61,North,Maharashtra,Consumer
ORD117945,CUST2770,05-09-2022,Paper 46,Office Supplies,Paper,2,3297.04,0.05,291.09,South,Karnataka,Home Office
ORD117946,CUST1384,12-04-2023,Binders 41,Office Supplies,Binders,9,1777.49,0.05,101.8,West,Gujarat,Home Office
ORD117947,CUST1782,31-12-2024,Bookcases 17,Furniture,Bookcases,7,8268.2,0,2038.06,North,Karnataka,Home Office
ORD117948,CUST1757,04-01-2024,Bookcases 41,Furniture,Bookcases,3,2607.77,0.15,215.93,South,UP,Corporate
ORD117949,CUST2101,14-10-2024,Chairs 35,Furniture,Chairs,7,9293.25,0.15,-91.97,West,UP,Home Office
ORD117950,CUST1254,12-01-2024,Storage 47,Office Supplies,Storage,8,6113.32,0.05,1353.51,East,UP,Consumer
ORD117951,CUST1191,18-04-2024,Paper 33,Office Supplies,Paper,5,4434.46,0.05,17.11,East,Tamil Nadu,Home Office
ORD117952,CUST1354,06-11-2023,Bookcases 37,Furniture,Bookcases,2,3993.72,0.15,-78.97,South,Gujarat,Consumer
ORD117953,CUST2253,11-10-2022,Phones 19,Technology,Phones,2,3057.63,0.2,-70.06,East,Gujarat,Consumer
ORD117954,CUST2791,30-12-2023,Phones 16,Technology,Phones,6,9685.68,0.1,1902.02,East,Maharashtra,Home Office
ORD117955,CUST2279,21-09-2024,Chairs 20,Furniture,Chairs,6,1944.68,0.3,-122.61,South,UP,Home Office
ORD117956,CUST2444,12-06-2023,Binders 6,Office Supplies,Binders,2,441.34,0.05,38.94,West,Maharashtra,Corporate
ORD117957,CUST1362,30-07-2023,Paper 27,Office Supplies,Paper,3,5399.72,0.05,898.15,East,Maharashtra,Consumer
ORD117958,CUST2595,03-08-2024,Binders 3,Office Supplies,Binders,2,3365.87,0,775.4,East,Karnataka,Corporate
ORD117959,CUST1681,26-06-2023,Chairs 2,Furniture,Chairs,10,7704.84,0,1807.95,East,Karnataka,Corporate
ORD117960,CUST1345,12-04-2023,Phones 26,Technology,Phones,4,1687.46,0.2,-11.71,East,UP,Home Office
ORD117961,CUST1229,16-11-2023,Bookcases 24,Furniture,Bookcases,7,4350.12,0.1,83.01,West,Gujarat,Consumer
ORD117962,CUST2926,07-06-2023,Laptops 43,Technology,Laptops,9,2284.18,0.3,-550.28,West,Maharashtra,Home Office
ORD117963,CUST1103,17-06-2023,Paper 6,Office Supplies,Paper,2,2100.46,0.1,398.69,East,Karnataka,Corporate
ORD117964,CUST2999,21-05-2022,Accessories 9,Technology,Accessories,1,1351.64,0.1,94.09,East,UP,Home Office
ORD117965,CUST2849,07-09-2024,Accessories 5,Technology,Accessories,8,10337.58,0.3,-2011.67,North,Maharashtra,Home Office
ORD117966,CUST2404,25-07-2022,Laptops 2,Technology,Laptops,5,3481.39,0.05,779.59,West,Gujarat,Consumer
ORD117967,CUST2095,05-08-2024,Accessories 42,Technology,Accessories,3,5345.19,0.15,-451.77,South,Tamil Nadu,Home Office
ORD117968,CUST2382,19-05-2024,Phones 12,Technology,Phones,1,1627.6,0.1,-38.08,West,Delhi,Home Office
ORD117969,CUST2545,04-10-2022,Accessories 44,Technology,Accessories,5,3590.32,0,840.59,South,Karnataka,Consumer
ORD117970,CUST1151,19-01-2023,Bookcases 12,Furniture,Bookcases,10,14957.79,0.15,-1076.48,North,Karnataka,Home Office
ORD117971,CUST1026,25-08-2023,Accessories 2,Technology,Accessories,1,1732.89,0.3,-0.21,East,Maharashtra,Consumer
ORD117972,CUST1682,30-11-2023,Laptops 5,Technology,Laptops,9,15817.01,0.2,-2226.94,East,Gujarat,Consumer
ORD117973,CUST2271,03-04-2024,Accessories 49,Technology,Accessories,7,8683.74,0.15,821.94,North,Maharashtra,Home Office
ORD117974,CUST1886,03-05-2023,Paper 49,Office Supplies,Paper,2,2489.32,0.2,130.21,West,UP,Home Office
ORD117975,CUST2773,27-02-2023,Laptops 12,Technology,Laptops,2,1073.64,0.05,215.75,East,Karnataka,Home Office
ORD117976,CUST2626,03-09-2023,Tables 4,Furniture,Tables,9,3021.59,0.2,283.53,South,Gujarat,Consumer
ORD117977,CUST2077,23-03-2023,Bookcases 37,Furniture,Bookcases,6,11171.97,0.2,-1556.96,East,Maharashtra,Home Office
ORD117978,CUST2550,26-09-2022,Tables 33,Furniture,Tables,7,10232.55,0.1,1274.26,North,Maharashtra,Home Office
ORD117979,CUST1425,04-07-2022,Phones 33,Technology,Phones,3,3656.67,0.2,-18.2,East,Gujarat,Consumer
ORD117980,CUST2758,04-02-2023,Accessories 29,Technology,Accessories,10,10346.67,0.1,558.61,South,Maharashtra,Consumer
ORD117981,CUST1378,01-12-2024,Accessories 8,Technology,Accessories,8,1479.57,0.05,243.79,East,Maharashtra,Consumer
ORD117982,CUST2288,08-08-2022,Storage 12,Office Supplies,Storage,4,4111.34,0.1,69.77,East,Karnataka,Home Office
ORD117983,CUST2591,02-05-2024,Paper 45,Office Supplies,Paper,1,153.45,0.3,-5.79,South,Tamil Nadu,Consumer
ORD117984,CUST2877,18-02-2022,Bookcases 1,Furniture,Bookcases,6,2913.85,0,282.93,North,Delhi,Home Office
ORD117985,CUST2637,04-11-2024,Accessories 10,Technology,Accessories,5,3018.05,0.3,-593.43,West,Karnataka,Home Office
ORD117986,CUST2002,22-12-2023,Storage 42,Office Supplies,Storage,7,7698.44,0,2110.88,West,Tamil Nadu,Consumer
ORD117987,CUST1807,19-08-2024,Bookcases 35,Furniture,Bookcases,6,7759.78,0.2,-480.49,East,UP,Consumer
ORD117988,CUST2810,01-09-2023,Chairs 29,Furniture,Chairs,4,2829.64,0,251.42,West,Maharashtra,Home Office
ORD117989,CUST1916,17-10-2022,Storage 50,Office Supplies,Storage,9,8766.89,0.3,-1570.05,West,Karnataka,Home Office
ORD117990,CUST1590,17-02-2023,Phones 4,Technology,Phones,7,8391.01,0.1,1125.09,South,Gujarat,Home Office
ORD117991,CUST2120,27-11-2023,Tables 49,Furniture,Tables,3,1942.44,0.3,-99.26,North,Gujarat,Consumer
ORD117992,CUST2268,05-12-2024,Accessories 41,Technology,Accessories,3,442.05,0.2,-46.93,South,Karnataka,Home Office
ORD117993,CUST1828,30-09-2022,Paper 30,Office Supplies,Paper,1,637.15,0.05,19.15,East,Delhi,Corporate
ORD117994,CUST2186,11-07-2024,Storage 36,Office Supplies,Storage,10,7270.83,0.3,-1390.38,North,Tamil Nadu,Consumer
ORD117995,CUST1307,20-11-2023,Accessories 11,Technology,Accessories,1,1018.19,0.15,72.98,South,Delhi,Corporate
ORD117996,CUST1359,21-11-2024,Phones 9,Technology,Phones,4,3535.49,0.2,128.36,East,UP,Corporate
ORD117997,CUST1559,17-02-2024,Storage 32,Office Supplies,Storage,9,16660.47,0.1,414.01,West,Karnataka,Consumer
ORD117998,CUST2707,13-10-2024,Bookcases 35,Furniture,Bookcases,9,11849.03,0.1,1345.6,West,Delhi,Home Office
ORD117999,CUST1034,12-01-2022,Chairs 1,Furniture,Chairs,6,10935.12,0.05,1683.36,West,Karnataka,Corporate
ORD118000,CUST1186,29-09-2023,Tables 33,Furniture,Tables,5,2496.14,0.1,-105.19,North,Gujarat,Home Office
ORD118001,CUST2329,03-03-2023,Chairs 41,Furniture,Chairs,4,3137.22,0.05,597.96,East,Gujarat,Corporate
ORD118002,CUST2394,19-07-2024,Tables 49,Furniture,Tables,8,10017.46,0.2,328.19,North,UP,Home Office
ORD118003,CUST1560,26-12-2024,Storage 34,Office Supplies,Storage,5,5648.2,0.1,-213.07,South,Karnataka,Home Office
ORD118004,CUST1053,13-12-2024,Accessories 37,Technology,Accessories,7,10261.53,0.05,2492.15,South,Tamil Nadu,Home Office
ORD118005,CUST1455,16-11-2023,Storage 33,Office Supplies,Storage,5,9523.31,0.1,1679.52,North,Maharashtra,Corporate
ORD118006,CUST1162,26-09-2024,Bookcases 18,Furniture,Bookcases,3,1100.51,0,202.23,South,UP,Corporate
ORD118007,CUST1200,14-03-2024,Laptops 14,Technology,Laptops,1,485.91,0.2,39.57,East,Gujarat,Corporate
ORD118008,CUST2397,16-10-2023,Storage 35,Office Supplies,Storage,7,12762.62,0.3,-143.96,West,Delhi,Corporate
ORD118009,CUST1529,29-06-2024,Paper 14,Office Supplies,Paper,10,10361.58,0.05,1550.56,South,Tamil Nadu,Home Office
ORD118010,CUST2135,17-10-2023,Binders 6,Office Supplies,Binders,2,3570.42,0.15,-230.95,South,UP,Home Office
ORD118011,CUST2071,09-05-2024,Chairs 21,Furniture,Chairs,7,11903.72,0.05,1793.94,South,Maharashtra,Home Office
ORD118012,CUST1010,11-09-2024,Phones 5,Technology,Phones,3,2472.55,0.1,423.3,North,UP,Home Office
ORD118013,CUST2149,26-11-2024,Chairs 36,Furniture,Chairs,2,2774.96,0.15,151.86,West,Gujarat,Home Office
ORD118014,CUST1634,27-11-2022,Tables 13,Furniture,Tables,9,9013.68,0,1387.22,East,Gujarat,Consumer
ORD118015,CUST1906,17-04-2024,Paper 23,Office Supplies,Paper,2,704.72,0,65.38,North,Karnataka,Corporate
ORD118016,CUST1187,03-02-2022,Chairs 26,Furniture,Chairs,4,1043.87,0.1,6.27,South,Tamil Nadu,Home Office
ORD118017,CUST1384,01-03-2024,Binders 3,Office Supplies,Binders,6,8540.62,0.1,1126.54,South,Tamil Nadu,Consumer
ORD118018,CUST2198,03-10-2024,Accessories 31,Technology,Accessories,4,1937.47,0,174.81,North,Gujarat,Home Office
ORD118019,CUST2305,26-10-2022,Storage 49,Office Supplies,Storage,8,6031.06,0.15,78.57,South,UP,Home Office
ORD118020,CUST1434,20-05-2023,Phones 7,Technology,Phones,1,244.2,0,67.92,North,UP,Home Office
ORD118021,CUST2294,07-10-2024,Laptops 45,Technology,Laptops,8,10811.1,0,667.12,South,Tamil Nadu,Consumer
ORD118022,CUST1772,14-11-2024,Binders 34,Office Supplies,Binders,9,1193.04,0.3,-288.22,East,Karnataka,Consumer
ORD118023,CUST1881,25-06-2023,Tables 23,Furniture,Tables,1,1860.62,0,240.89,West,UP,Consumer
ORD118024,CUST1662,31-12-2023,Storage 4,Office Supplies,Storage,3,1647.78,0.1,258.45,East,Maharashtra,Home Office
ORD118025,CUST2246,29-04-2024,Accessories 31,Technology,Accessories,3,1244.16,0.3,-169.22,North,UP,Corporate
ORD118026,CUST2755,05-05-2022,Bookcases 20,Furniture,Bookcases,9,14208.29,0.1,1017.5,South,Gujarat,Consumer
ORD118027,CUST1741,11-12-2022,Binders 46,Office Supplies,Binders,9,3610.16,0.15,-143.55,East,Tamil Nadu,Corporate
ORD118028,CUST2499,02-01-2024,Tables 29,Furniture,Tables,6,8370.17,0,1383.33,South,Tamil Nadu,Corporate
ORD118029,CUST1022,10-11-2024,Laptops 36,Technology,Laptops,7,3828.78,0.2,-228.42,North,Tamil Nadu,Consumer
ORD118030,CUST2736,15-09-2023,Laptops 50,Technology,Laptops,5,5938.3,0.1,499.88,North,Tamil Nadu,Consumer
ORD118031,CUST1623,27-06-2023,Bookcases 15,Furniture,Bookcases,10,3405.7,0.3,-713.15,East,Delhi,Home Office
ORD118032,CUST1896,28-05-2024,Paper 3,Office Supplies,Paper,9,16944.99,0.05,3632.56,East,Tamil Nadu,Corporate
ORD118033,CUST2880,24-06-2024,Paper 1,Office Supplies,Paper,3,4914.44,0.05,1124.07,North,Delhi,Home Office
ORD118034,CUST1135,08-01-2022,Paper 50,Office Supplies,Paper,3,3362.49,0.1,636.13,East,Tamil Nadu,Consumer
ORD118035,CUST1412,04-07-2024,Binders 33,Office Supplies,Binders,1,1588.18,0.1,293.53,West,Gujarat,Consumer
ORD118036,CUST2673,27-12-2024,Storage 21,Office Supplies,Storage,8,12993.82,0,1046.2,North,Karnataka,Home Office
ORD118037,CUST2230,17-10-2022,Storage 21,Office Supplies,Storage,6,4177.58,0.3,-921.64,West,Maharashtra,Home Office
ORD118038,CUST2636,06-08-2024,Storage 39,Office Supplies,Storage,3,5343.89,0,887.78,South,Tamil Nadu,Corporate
ORD118039,CUST2171,26-02-2022,Paper 50,Office Supplies,Paper,5,9998.19,0.2,-461.26,East,Delhi,Corporate
ORD118040,CUST2898,25-02-2024,Storage 36,Office Supplies,Storage,8,6193.79,0.15,315.32,South,Karnataka,Corporate
ORD118041,CUST1440,24-03-2022,Laptops 22,Technology,Laptops,1,1640.61,0.05,30.24,West,UP,Consumer
ORD118042,CUST2470,13-02-2024,Bookcases 18,Furniture,Bookcases,3,5684.62,0.2,-323.28,South,Karnataka,Consumer
ORD118043,CUST1326,01-12-2024,Phones 31,Technology,Phones,3,4771.13,0.2,-76.01,East,Gujarat,Consumer
ORD118044,CUST2117,26-09-2023,Tables 36,Furniture,Tables,5,3816.45,0.15,-215.15,South,UP,Corporate
ORD118045,CUST1886,17-10-2022,Accessories 46,Technology,Accessories,5,4040.33,0.1,-191.16,East,Maharashtra,Corporate
ORD118046,CUST1871,29-08-2023,Accessories 48,Technology,Accessories,4,2455.32,0.15,-127.3,West,Karnataka,Consumer
ORD118047,CUST1439,26-03-2022,Tables 32,Furniture,Tables,5,3847.86,0.05,146.47,West,UP,Corporate
ORD118048,CUST1921,24-09-2024,Storage 31,Office Supplies,Storage,7,2295.74,0.3,-533,West,UP,Home Office
ORD118049,CUST1033,21-06-2022,Bookcases 22,Furniture,Bookcases,5,3914.13,0.3,-441.76,North,Maharashtra,Home Office
ORD118050,CUST1970,21-04-2023,Accessories 28,Technology,Accessories,8,13547.07,0.15,216.71,South,Delhi,Corporate
ORD118051,CUST1831,16-11-2024,Storage 10,Office Supplies,Storage,4,468.79,0.1,33.17,East,Gujarat,Home Office
ORD118052,CUST1321,23-09-2024,Chairs 31,Furniture,Chairs,1,1952.11,0.3,-178.87,East,Karnataka,Corporate
ORD118053,CUST2308,09-02-2022,Binders 25,Office Supplies,Binders,5,1839.93,0,309.98,West,Karnataka,Corporate
ORD118054,CUST1763,16-05-2023,Tables 20,Furniture,Tables,9,9103.61,0.2,706.82,South,Delhi,Home Office
ORD118055,CUST2361,24-06-2022,Storage 32,Office Supplies,Storage,7,12090.39,0.05,987.92,West,Tamil Nadu,Corporate
ORD118056,CUST2777,24-02-2022,Tables 6,Furniture,Tables,2,1783.93,0.1,212.68,North,UP,Corporate
ORD118057,CUST2617,10-01-2023,Accessories 49,Technology,Accessories,6,608.04,0.2,-34.63,South,Delhi,Consumer
ORD118058,CUST2528,10-03-2024,Tables 1,Furniture,Tables,6,10471.58,0.05,2370.84,South,Delhi,Consumer
ORD118059,CUST1082,28-05-2024,Laptops 21,Technology,Laptops,9,993.9,0.3,-243.65,North,Delhi,Consumer
ORD118060,CUST2746,04-10-2024,Paper 8,Office Supplies,Paper,2,3592.65,0,395.29,West,Tamil Nadu,Consumer
ORD118061,CUST1598,22-04-2024,Phones 33,Technology,Phones,5,4667.86,0,1322.66,East,Gujarat,Home Office
ORD118062,CUST2111,04-11-2023,Chairs 24,Furniture,Chairs,3,1895.38,0.15,-174.44,East,UP,Consumer
ORD118063,CUST2446,06-08-2024,Phones 39,Technology,Phones,8,4702.61,0,1402.6,North,Maharashtra,Consumer
ORD118064,CUST2044,23-08-2023,Tables 18,Furniture,Tables,2,819.14,0,79.9,West,Karnataka,Home Office
ORD118065,CUST1655,20-11-2022,Binders 43,Office Supplies,Binders,8,1783.12,0.2,127.76,North,UP,Corporate
ORD118066,CUST1516,18-01-2024,Tables 26,Furniture,Tables,1,449.21,0.2,-6.04,South,Tamil Nadu,Corporate
ORD118067,CUST1361,27-03-2023,Tables 28,Furniture,Tables,6,3951.97,0.3,-360.56,North,Delhi,Home Office
ORD118068,CUST2652,06-04-2023,Binders 29,Office Supplies,Binders,6,2907.18,0,758.75,South,Karnataka,Home Office
ORD118069,CUST1439,15-04-2023,Laptops 33,Technology,Laptops,1,1249.73,0.1,62.92,East,Delhi,Consumer
ORD118070,CUST2114,06-03-2023,Accessories 32,Technology,Accessories,9,10600.02,0,2903.29,West,Karnataka,Home Office
ORD118071,CUST2011,15-02-2024,Chairs 16,Furniture,Chairs,5,3157.62,0.1,263.46,East,Delhi,Home Office
ORD118072,CUST2767,14-08-2022,Bookcases 1,Furniture,Bookcases,2,3070.07,0,536.94,West,Maharashtra,Home Office
ORD118073,CUST2253,18-01-2022,Phones 27,Technology,Phones,6,1061.17,0.1,186.5,North,Tamil Nadu,Consumer
ORD118074,CUST1344,17-05-2024,Storage 17,Office Supplies,Storage,6,805.42,0.05,72.04,East,UP,Corporate
ORD118075,CUST2713,12-04-2024,Paper 8,Office Supplies,Paper,8,3721.59,0.3,-175.88,West,Karnataka,Consumer
ORD118076,CUST1666,25-05-2024,Chairs 4,Furniture,Chairs,3,2318.06,0.2,83.26,North,Delhi,Consumer
ORD118077,CUST2681,21-02-2023,Laptops 7,Technology,Laptops,6,3497.61,0.2,-423.87,South,Delhi,Home Office
ORD118078,CUST2235,12-01-2023,Phones 44,Technology,Phones,4,872.72,0.1,20.44,East,Gujarat,Home Office
ORD118079,CUST1292,23-09-2022,Tables 6,Furniture,Tables,9,5664.6,0.05,813.09,South,Karnataka,Corporate
ORD118080,CUST2890,27-12-2023,Storage 37,Office Supplies,Storage,10,19750.53,0.1,3574.39,North,Gujarat,Corporate
ORD118081,CUST1130,10-09-2024,Laptops 13,Technology,Laptops,4,1587.07,0.3,-118.65,West,Maharashtra,Corporate
ORD118082,CUST2668,01-08-2024,Tables 38,Furniture,Tables,6,8650.06,0.2,-588.13,West,Tamil Nadu,Corporate
ORD118083,CUST1499,25-09-2023,Binders 41,Office Supplies,Binders,6,8545.9,0.2,501.27,North,Tamil Nadu,Corporate
ORD118084,CUST2379,03-09-2023,Bookcases 25,Furniture,Bookcases,7,818.31,0.1,-1.36,West,Tamil Nadu,Home Office
ORD118085,CUST1527,26-09-2023,Storage 15,Office Supplies,Storage,10,7932.86,0.2,113.41,West,Tamil Nadu,Consumer
ORD118086,CUST1490,11-08-2024,Binders 19,Office Supplies,Binders,10,10444.58,0.1,1043.64,East,Karnataka,Corporate
ORD118087,CUST2491,26-09-2024,Storage 36,Office Supplies,Storage,2,1161.91,0.05,201.87,South,Tamil Nadu,Home Office
ORD118088,CUST2922,07-05-2024,Phones 40,Technology,Phones,7,13532.76,0.1,2554.38,South,UP,Consumer
ORD118089,CUST2918,30-09-2022,Laptops 50,Technology,Laptops,8,7914.1,0,2123.81,South,Tamil Nadu,Consumer
ORD118090,CUST2042,21-08-2022,Accessories 20,Technology,Accessories,2,1424.28,0,352.09,South,Gujarat,Corporate
ORD118091,CUST2180,19-01-2024,Accessories 11,Technology,Accessories,4,6662.49,0,1936.85,South,Tamil Nadu,Consumer
ORD118092,CUST2175,07-03-2022,Paper 50,Office Supplies,Paper,5,3110.42,0.3,-774.8,West,Karnataka,Corporate
ORD118093,CUST2726,31-10-2024,Tables 44,Furniture,Tables,3,801.81,0,125.85,South,Delhi,Consumer
ORD118094,CUST1132,24-09-2023,Tables 29,Furniture,Tables,8,10963.53,0.2,40.76,East,UP,Home Office
ORD118095,CUST1461,29-11-2023,Laptops 48,Technology,Laptops,8,10102,0.3,-1734.04,North,Tamil Nadu,Home Office
ORD118096,CUST2827,15-02-2023,Laptops 5,Technology,Laptops,9,5737.09,0.15,-305.8,West,Maharashtra,Consumer
ORD118097,CUST2995,25-11-2022,Paper 7,Office Supplies,Paper,7,12017.02,0.2,220.19,South,Delhi,Consumer
ORD118098,CUST1587,18-11-2024,Binders 48,Office Supplies,Binders,2,1796,0.05,8.71,East,Delhi,Home Office
ORD118099,CUST1202,08-05-2022,Phones 19,Technology,Phones,4,7148.26,0.3,-261.3,East,Tamil Nadu,Home Office
ORD118100,CUST2053,07-06-2024,Binders 13,Office Supplies,Binders,5,9263.88,0.1,188.22,South,Tamil Nadu,Corporate
ORD118101,CUST2807,03-10-2022,Paper 18,Office Supplies,Paper,4,3108.92,0.2,-380.93,East,Gujarat,Consumer
ORD118102,CUST2499,17-10-2024,Bookcases 7,Furniture,Bookcases,5,5466.17,0.15,809.53,South,UP,Corporate
ORD118103,CUST2215,02-10-2023,Laptops 20,Technology,Laptops,1,1500.31,0.3,-43.25,West,UP,Home Office
ORD118104,CUST1849,10-06-2022,Phones 15,Technology,Phones,1,1335.02,0.2,86.89,North,Gujarat,Consumer
ORD118105,CUST2962,30-12-2022,Accessories 27,Technology,Accessories,7,5075.04,0,869.95,North,Gujarat,Consumer
ORD118106,CUST1913,28-09-2024,Phones 13,Technology,Phones,2,3363.68,0.1,133.89,West,Gujarat,Corporate
