customer_key,customer_id,segment
3068,CUST1583,Home Office
3069,CUST1445,Corporate
3070,CUST1256,Corporate
3071,CUST1337,Consumer
3072,CUST1287,Home Office
3073,CUST1510,Home Office
3074,CUST2639,Home Office
3075,CUST2808,Home Office
3076,CUST1971,Home Office
3077,CUST2220,Consumer
3078,CUST1252,Corporate
3079,CUST1251,Home Office
3080,CUST1203,Home Office
3081,CUST1728,Consumer
3082,CUST2906,Consumer
3083,CUST1918,Home Office
3084,CUST1458,Home Office
3085,CUST1556,Corporate
3086,CUST1538,Consumer
3087,CUST1812,Home Office
3088,CUST2114,Consumer
3089,CUST1487,Home Office
3090,CUST1749,Corporate
3091,CUST2237,Home Office
3092,CUST2656,Corporate
3093,CUST2389,Corporate
3094,CUST1130,Corporate
3095,CUST2389,Consumer
3096,CUST1686,Corporate
3097,CUST1249,Consumer
3098,CUST2295,Home Office
3099,CUST2231,Consumer
3100,CUST1007,Corporate
3101,CUST1826,Home Office
3102,CUST2217,Corporate
3103,CUST2310,Consumer
3104,CUST1352,Home Office
3105,CUST2180,Consumer
3106,CUST1832,Consumer
3107,CUST2930,Home Office
3108,CUST1364,Consumer
3109,CUST2551,Home Office
3110,CUST2132,Corporate
3111,CUST2910,Consumer
3112,CUST1184,Corporate
3113,CUST2626,Consumer
3114,CUST1269,Corporate
3115,CUST2359,Home Office
3116,CUST2121,Home Office
3117,CUST1669,Corporate
3118,CUST2423,Consumer
3119,CUST2924,Consumer
3120,CUST2966,Home Office
3121,CUST2505,Consumer
3122,CUST2061,Corporate
3123,CUST2947,Consumer
3124,CUST1544,Corporate
3125,CUST2969,Home Office
3126,CUST2040,Home Office
3127,CUST2983,Consumer
3128,CUST1212,Consumer
3129,CUST1552,Consumer
3130,CUST2547,Home Office
3131,CUST2944,Corporate
3132,CUST2024,Consumer
3133,CUST1571,Corporate
3134,CUST1012,Corporate
3135,CUST1019,Consumer
3136,CUST1168,Consumer
3137,CUST2770,Home Office
3138,CUST2174,Home Office
3139,CUST1408,Home Office
3140,CUST2216,Corporate
3141,CUST2838,Consumer
3142,CUST1963,Home Office
3143,CUST2347,Home Office
3144,CUST1887,Home Office
3145,CUST2247,Consumer
3146,CUST1183,Home Office
3147,CUST2428,Home Office
3148,CUST2307,Home Office
3149,CUST2985,Home Office
3150,CUST2586,Corporate
3151,CUST2310,Home Office
3152,CUST1679,Home Office
3153,CUST2162,Consumer
3154,CUST1707,Home Office
3155,CUST1526,Corporate
3156,CUST1710,Consumer
3157,CUST1308,Consumer
3158,CUST1517,Home Office
3159,CUST1780,Home Office
3160,CUST1207,Consumer
3161,CUST1785,Consumer
3162,CUST2654,Home Office
3163,CUST1763,Corporate
3164,CUST1164,Consumer
3165,CUST1755,Consumer
3166,CUST2472,Home Office
3167,CUST1906,Consumer
3168,CUST1890,Consumer
3169,CUST1929,Consumer
3170,CUST2340,Corporate
3171,CUST2676,Corporate
3172,CUST1012,Consumer
3173,CUST1497,Home Office
3174,CUST1331,Consumer
3175,CUST2572,Consumer
3176,CUST1023,Consumer
3177,CUST2521,Corporate
3178,CUST1988,Corporate
3179,CUST2075,Home Office
3180,CUST1967,Consumer
3181,CUST1593,Consumer
3182,CUST1494,Consumer
3183,CUST1749,Home Office
3184,CUST1341,Home Office
3185,CUST2941,Home Office
3186,CUST1609,Consumer
3187,CUST1771,Corporate
3188,CUST1977,Home Office
3189,CUST1741,Corporate
3190,CUST2897,Consumer
3191,CUST2687,Corporate
3192,CUST2446,Corporate
3193,CUST1580,Home Office
3194,CUST1251,Corporate
3195,CUST2826,Consumer
3196,CUST1958,Consumer
3197,CUST2753,Corporate
3198,CUST1036,Corporate
3199,CUST2433,Corporate
3200,CUST1022,Home Office
3201,CUST1520,Home Office
3202,CUST1594,Home Office
3203,CUST2711,Home Office
3204,CUST2019,Consumer
3205,CUST2054,Home Office
3206,CUST1495,Corporate
3207,CUST1941,Corporate
3208,CUST1839,Home Office
3209,CUST1986,Home Office
3210,CUST1093,Home Office
3211,CUST1769,Consumer
3212,CUST1014,Corporate
3213,CUST1753,Consumer
3214,CUST2842,Home Office
3215,CUST1184,Home Office
3216,CUST1388,Consumer
3217,CUST1709,Consumer
3218,CUST2272,Home Office
3219,CUST2976,Consumer
3220,CUST1303,Consumer
3221,CUST2952,Corporate
3222,CUST2762,Consumer
3223,CUST2265,Corporate
3224,CUST1840,Consumer
3225,CUST2641,Corporate
3226,CUST1468,Home Office
3227,CUST1346,Corporate
3228,CUST2704,Corporate
3229,CUST1848,Home Office
3230,CUST1785,Corporate
3231,CUST2919,Consumer
3232,CUST2444,Consumer
3233,CUST2912,Home Office
3234,CUST1129,Home Office
3235,CUST2809,Consumer
3236,CUST1429,Consumer
3237,CUST2726,Consumer
3238,CUST2898,Home Office
3239,CUST2442,Home Office
3240,CUST2750,Corporate
3241,CUST2057,Consumer
3242,CUST1610,Home Office
3243,CUST1932,Corporate
3244,CUST2815,Corporate
3245,CUST1039,Home Office
3246,CUST1629,Corporate
3247,CUST2732,Home Office
3248,CUST2159,Corporate
3249,CUST2978,Home Office
3250,CUST1637,Home Office
3251,CUST1505,Home Office
3252,CUST1813,Consumer
3253,CUST1773,Home Office
3254,CUST1092,Home Office
3255,CUST1609,Corporate
3256,CUST1613,Consumer
3257,CUST1112,Corporate
3258,CUST2250,Consumer
3259,CUST1909,Home Office
3260,CUST2433,Consumer
3261,CUST1332,Consumer
3262,CUST1080,Corporate
3263,CUST2364,Consumer
3264,CUST1056,Home Office
3265,CUST1663,Consumer
3266,CUST2452,Corporate
3267,CUST2573,Home Office
3268,CUST2652,Home Office
3269,CUST1282,Consumer
3270,CUST2563,Consumer
3271,CUST1126,Home Office
3272,CUST1334,Corporate
3273,CUST2536,Consumer
3274,CUST2913,Home Office
3275,CUST1444,Consumer
3276,CUST1649,Corporate
3277,CUST1547,Corporate
3278,CUST2575,Home Office
3279,CUST1654,Consumer
3280,CUST2442,Consumer
3281,CUST1991,Consumer
3282,CUST2998,Corporate
3283,CUST1152,Home Office
3284,CUST1987,Corporate
3285,CUST2251,Corporate
3286,CUST1790,Corporate
3287,CUST2292,Home Office
3288,CUST2266,Home Office
3289,CUST2938,Consumer
3290,CUST2751,Home Office
3291,CUST1870,Corporate
3292,CUST1005,Corporate
3293,CUST2954,Consumer
3294,CUST2136,Consumer
3295,CUST2420,Home Office
3296,CUST2794,Consumer
3297,CUST2053,Home Office
3298,CUST2471,Consumer
3299,CUST1988,Consumer
3300,CUST1778,Corporate
3301,CUST2073,Consumer
3302,CUST1227,Corporate
3303,CUST1133,Corporate
3304,CUST2097,Home Office
3305,CUST2897,Corporate
3306,CUST1444,Home Office
3307,CUST2717,Home Office
3308,CUST1604,Corporate
3309,CUST1466,Home Office
3310,CUST2401,Consumer
3311,CUST2192,Corporate
3312,CUST2624,Corporate
3313,CUST1344,Consumer
3314,CUST1818,Consumer
3315,CUST1101,Consumer
3316,CUST1694,Consumer
3317,CUST2406,Corporate
3318,CUST1151,Consumer
3319,CUST2358,Home Office
3320,CUST2599,Corporate
3321,CUST1589,Corporate
3322,CUST2345,Corporate
3323,CUST2185,Consumer
3324,CUST1425,Consumer
3325,CUST2300,Corporate
3326,CUST2567,Consumer
3327,CUST1359,Corporate
3328,CUST2822,Home Office
3329,CUST1045,Corporate
3330,CUST2477,Consumer
3331,CUST2333,Corporate
3332,CUST2513,Home Office
3333,CUST2257,Consumer
3334,CUST1748,Corporate
3335,CUST2584,Consumer
3336,CUST1211,Corporate
3337,CUST1874,Consumer
3338,CUST1544,Home Office
3339,CUST2859,Corporate
3340,CUST1648,Home Office
3341,CUST2051,Consumer
3342,CUST1702,Corporate
3343,CUST2269,Corporate
3344,CUST1597,Home Office
3345,CUST2820,Consumer
3346,CUST1822,Corporate
3347,CUST2545,Home Office
3348,CUST1079,Consumer
3349,CUST1711,Corporate
3350,CUST2273,Consumer
3351,CUST2975,Home Office
3352,CUST1293,Consumer
3353,CUST2572,Corporate
3354,CUST2007,Home Office
3355,CUST1806,Consumer
3356,CUST2164,Consumer
3357,CUST2575,Corporate
3358,CUST1530,Consumer
3359,CUST1179,Home Office
3360,CUST2194,Consumer
3361,CUST2528,Consumer
3362,CUST2869,Home Office
3363,CUST2189,Consumer
3364,CUST1373,Consumer
3365,CUST1965,Home Office
3366,CUST1397,Consumer
3367,CUST1037,Consumer
3368,CUST1795,Home Office
3369,CUST1104,Consumer
3370,CUST2752,Corporate
3371,CUST2549,Corporate
3372,CUST2749,Consumer
3373,CUST1724,Corporate
3374,CUST2566,Home Office
3375,CUST1831,Home Office
3376,CUST2258,Corporate
3377,CUST1712,Corporate
3378,CUST1619,Consumer
3379,CUST2694,Home Office
3380,CUST1645,Home Office
3381,CUST1025,Consumer
3382,CUST1216,Corporate
3383,CUST1784,Consumer
3384,CUST2909,Consumer
3385,CUST1866,Home Office
3386,CUST2703,Consumer
3387,CUST2058,Home Office
3388,CUST2664,Home Office
3389,CUST1506,Home Office
3390,CUST2429,Corporate
3391,CUST2313,Consumer
3392,CUST1909,Corporate
3393,CUST2358,Consumer
3394,CUST1880,Corporate
3395,CUST2500,Corporate
3396,CUST1122,Corporate
3397,CUST1446,Consumer
3398,CUST2155,Corporate
3399,CUST2332,Corporate
3400,CUST1029,Home Office
3401,CUST2319,Consumer
3402,CUST1703,Home Office
3403,CUST2459,Consumer
3404,CUST1481,Consumer
3405,CUST2834,Home Office
3406,CUST1473,Consumer
3407,CUST2593,Home Office
3408,CUST1591,Consumer
3409,CUST1810,Corporate
3410,CUST1940,Corporate
3411,CUST2022,Home Office
3412,CUST2088,Home Office
3413,CUST2880,Home Office
3414,CUST2673,Corporate
3415,CUST1889,Consumer
3416,CUST1477,Corporate
3417,CUST2961,Consumer
3418,CUST2929,Corporate
3419,CUST1114,Corporate
3420,CUST2903,Consumer
3421,CUST2500,Consumer
3422,CUST2473,Home Office
3423,CUST1512,Consumer
3424,CUST1154,Home Office
3425,CUST2621,Consumer
3426,CUST2847,Corporate
3427,CUST2781,Corporate
3428,CUST1615,Consumer
3429,CUST2142,Home Office
3430,CUST1435,Corporate
3431,CUST1265,Home Office
3432,CUST1075,Home Office
3433,CUST2900,Corporate
3434,CUST1821,Consumer
3435,CUST2226,Corporate
3436,CUST1479,Corporate
3437,CUST1040,Corporate
3438,CUST2974,Corporate
3439,CUST1162,Corporate
3440,CUST1150,Consumer
3441,CUST2831,Corporate
3442,CUST1855,Corporate
3443,CUST2716,Home Office
3444,CUST1303,Corporate
3445,CUST2001,Corporate
3446,CUST2736,Consumer
3447,CUST1449,Consumer
3448,CUST1809,Consumer
3449,CUST2662,Home Office
3450,CUST2431,Corporate
3451,CUST1757,Home Office
3452,CUST2390,Consumer
3453,CUST2698,Home Office
3454,CUST1872,Consumer
3455,CUST2079,Consumer
3456,CUST1354,Consumer
3457,CUST1198,Consumer
3458,CUST2887,Consumer
3459,CUST1268,Home Office
3460,CUST1640,Corporate
3461,CUST1500,Consumer
3462,CUST2761,Corporate
3463,CUST1941,Home Office
3464,CUST2410,Home Office
3465,CUST2804,Home Office
3466,CUST1799,Consumer
3467,CUST1238,Home Office
3468,CUST1291,Consumer
3469,CUST2428,Corporate
3470,CUST1611,Home Office
3471,CUST1594,Corporate
3472,CUST2489,Corporate
3473,CUST2680,Home Office
3474,CUST1356,Corporate
3475,CUST1399,Home Office
3476,CUST2452,Home Office
3477,CUST1539,Home Office
3478,CUST2576,Home Office
3479,CUST1804,Home Office
3480,CUST1851,Home Office
3481,CUST2120,Consumer
3482,CUST1321,Home Office
3483,CUST2839,Consumer
3484,CUST2158,Home Office
3485,CUST1178,Home Office
3486,CUST2787,Consumer
3487,CUST1305,Consumer
3488,CUST2313,Corporate
3489,CUST1403,Consumer
3490,CUST1907,Home Office
3491,CUST1667,Corporate
3492,CUST2623,Corporate
3493,CUST2557,Consumer
3494,CUST2635,Corporate
3495,CUST2199,Consumer
3496,CUST2258,Consumer
3497,CUST1274,Consumer
3498,CUST2061,Consumer
3499,CUST2862,Home Office
3500,CUST2328,Home Office
3501,CUST2376,Home Office
3502,CUST1118,Corporate
3503,CUST1278,Home Office
3504,CUST2385,Corporate
3505,CUST2517,Consumer
3506,CUST1688,Corporate
3507,CUST2778,Home Office
3508,CUST2292,Corporate
3509,CUST1562,Home Office
3510,CUST2157,Consumer
3511,CUST2161,Consumer
3512,CUST2249,Corporate
3513,CUST1805,Corporate
3514,CUST1443,Consumer
3515,CUST2687,Consumer
3516,CUST2064,Corporate
3517,CUST2308,Corporate
3518,CUST2776,Consumer
3519,CUST2117,Corporate
3520,CUST1730,Corporate
3521,CUST2254,Corporate
3522,CUST2067,Corporate
3523,CUST1861,Consumer
3524,CUST2305,Home Office
3525,CUST1326,Consumer
3526,CUST2388,Home Office
3527,CUST2324,Corporate
3528,CUST1881,Consumer
3529,CUST1636,Consumer
3530,CUST1573,Corporate
3531,CUST2532,Home Office
3532,CUST1626,Corporate
3533,CUST1624,Corporate
3534,CUST2863,Consumer
3535,CUST1559,Consumer
3536,CUST2799,Corporate
3537,CUST2539,Corporate
3538,CUST2729,Consumer
3539,CUST1572,Home Office
3540,CUST2059,Consumer
3541,CUST2366,Corporate
3542,CUST2482,Home Office
3543,CUST1864,Home Office
3544,CUST2360,Home Office
3545,CUST2629,Consumer
3546,CUST2052,Home Office
3547,CUST1715,Home Office
3548,CUST1610,Corporate
3549,CUST1472,Corporate
3550,CUST1656,Corporate
3551,CUST1683,Home Office
3552,CUST1739,Home Office
3553,CUST1076,Home Office
3554,CUST1919,Corporate
3555,CUST2083,Corporate
3556,CUST1069,Consumer
3557,CUST2933,Consumer
3558,CUST1594,Consumer
3559,CUST1591,Home Office
3560,CUST2281,Consumer
3561,CUST2104,Home Office
3562,CUST1266,Corporate
3563,CUST2746,Consumer
3564,CUST1090,Consumer
3565,CUST2081,Corporate
3566,CUST1957,Consumer
3567,CUST2358,Corporate
3568,CUST2590,Home Office
3569,CUST2482,Consumer
3570,CUST2184,Home Office
3571,CUST2369,Corporate
3572,CUST2822,Corporate
3573,CUST1469,Home Office
3574,CUST1177,Home Office
3575,CUST2742,Corporate
3576,CUST1089,Home Office
3577,CUST2494,Consumer
3578,CUST1626,Consumer
3579,CUST2000,Home Office
3580,CUST2611,Consumer
3581,CUST2784,Corporate
3582,CUST1085,Corporate
3583,CUST2352,Home Office
3584,CUST1558,Consumer
3585,CUST2956,Consumer
3586,CUST1592,Corporate
3587,CUST1757,Consumer
3588,CUST1004,Consumer
3589,CUST2932,Corporate
3590,CUST2154,Home Office
3591,CUST1698,Corporate
3592,CUST1586,Home Office
3593,CUST1084,Home Office
3594,CUST2270,Consumer
3595,CUST1885,Corporate
3596,CUST2336,Corporate
3597,CUST1003,Consumer
3598,CUST2311,Corporate
3599,CUST1855,Consumer
3600,CUST1799,Corporate
3601,CUST1142,Home Office
3602,CUST1709,Corporate
3603,CUST1877,Corporate
3604,CUST2303,Corporate
3605,CUST1165,Consumer
3606,CUST2354,Corporate
3607,CUST2835,Corporate
3608,CUST2645,Home Office
3609,CUST2884,Home Office
3610,CUST2538,Home Office
3611,CUST1209,Consumer
3612,CUST1369,Home Office
3613,CUST1452,Consumer
3614,CUST2308,Home Office
3615,CUST1121,Consumer
3616,CUST2027,Consumer
3617,CUST2665,Home Office
3618,CUST1201,Consumer
3619,CUST2548,Corporate
3620,CUST1619,Corporate
3621,CUST1666,Corporate
3622,CUST2522,Consumer
3623,CUST2336,Home Office
3624,CUST1689,Consumer
3625,CUST2696,Consumer
3626,CUST1867,Consumer
3627,CUST2572,Home Office
3628,CUST2935,Home Office
3629,CUST1285,Corporate
3630,CUST1016,Consumer
3631,CUST1076,Consumer
3632,CUST1055,Corporate
3633,CUST2882,Corporate
3634,CUST2002,Consumer
3635,CUST2609,Consumer
3636,CUST1031,Home Office
3637,CUST1698,Home Office
3638,CUST1140,Home Office
3639,CUST2118,Consumer
3640,CUST1376,Consumer
3641,CUST1364,Corporate
3642,CUST2867,Consumer
3643,CUST1852,Home Office
3644,CUST1519,Home Office
3645,CUST2461,Home Office
3646,CUST2541,Consumer
3647,CUST1501,Corporate
3648,CUST1726,Home Office
3649,CUST2564,Corporate
3650,CUST1377,Home Office
3651,CUST1193,Corporate
3652,CUST1024,Corporate
3653,CUST2438,Home Office
3654,CUST1926,Home Office
3655,CUST1797,Home Office
3656,CUST2123,Consumer
3657,CUST2071,Consumer
3658,CUST2509,Home Office
3659,CUST1843,Consumer
3660,CUST2967,Corporate
3661,CUST2682,Consumer
3662,CUST2893,Consumer
3663,CUST2368,Consumer
3664,CUST1060,Corporate
3665,CUST1638,Consumer
3666,CUST1148,Consumer
3667,CUST1672,Corporate
3668,CUST1762,Home Office
3669,CUST1736,Home Office
3670,CUST1310,Consumer
3671,CUST2331,Home Office
3672,CUST1614,Consumer
3673,CUST1832,Corporate
3674,CUST2084,Home Office
3675,CUST1143,Corporate
3676,CUST1342,Consumer
3677,CUST2752,Home Office
3678,CUST2742,Home Office
3679,CUST2105,Home Office
3680,CUST1659,Home Office
3681,CUST2239,Corporate
3682,CUST2616,Consumer
3683,CUST2817,Consumer
3684,CUST2356,Home Office
3685,CUST2668,Consumer
3686,CUST2797,Consumer
3687,CUST2924,Home Office
3688,CUST1753,Corporate
3689,CUST2581,Home Office
3690,CUST1682,Consumer
3691,CUST2471,Corporate
3692,CUST2111,Corporate
3693,CUST2809,Corporate
3694,CUST1355,Consumer
3695,CUST2316,Home Office
3696,CUST1314,Consumer
3697,CUST1051,Home Office
3698,CUST1276,Consumer
3699,CUST2633,Corporate
3700,CUST1418,Home Office
3701,CUST1985,Corporate
3702,CUST1802,Home Office
3703,CUST1116,Corporate
3704,CUST2308,Consumer
3705,CUST1882,Consumer
3706,CUST1061,Corporate
3707,CUST2142,Corporate
3708,CUST1495,Home Office
3709,CUST2515,Home Office
3710,CUST1240,Corporate
3711,CUST1801,Corporate
3712,CUST1653,Home Office
3713,CUST2453,Corporate
3714,CUST1685,Home Office
3715,CUST1576,Corporate
3716,CUST1424,Consumer
3717,CUST2475,Corporate
3718,CUST2152,Home Office
3719,CUST1483,Home Office
3720,CUST1538,Home Office
3721,CUST2506,Corporate
3722,CUST1231,Consumer
3723,CUST1557,Corporate
3724,CUST2367,Home Office
3725,CUST2750,Home Office
3726,CUST1005,Consumer
3727,CUST2033,Home Office
3728,CUST2885,Home Office
3729,CUST1252,Consumer
3730,CUST1650,Consumer
3731,CUST1680,Home Office
3732,CUST1295,Consumer
3733,CUST2744,Home Office
3734,CUST1484,Home Office
3735,CUST1462,Home Office
3736,CUST1536,Corporate
3737,CUST1029,Consumer
3738,CUST2300,Consumer
3739,CUST2028,Home Office
3740,CUST2967,Home Office
3741,CUST2164,Home Office
3742,CUST1515,Consumer
3743,CUST1196,Corporate
3744,CUST2644,Consumer
3745,CUST1846,Consumer
3746,CUST1194,Home Office
3747,CUST2430,Corporate
3748,CUST2179,Corporate
3749,CUST1485,Home Office
3750,CUST1249,Home Office
3751,CUST2786,Home Office
3752,CUST1027,Consumer
3753,CUST1407,Home Office
3754,CUST1176,Home Office
3755,CUST1106,Consumer
3756,CUST2849,Home Office
3757,CUST2365,Corporate
3758,CUST2886,Consumer
3759,CUST2392,Consumer
3760,CUST2526,Home Office
3761,CUST2325,Consumer
3762,CUST2836,Home Office
3763,CUST1108,Corporate
3764,CUST1279,Home Office
3765,CUST2416,Corporate
3766,CUST1662,Home Office
3767,CUST2397,Corporate
3768,CUST2423,Corporate
3769,CUST2068,Corporate
3770,CUST1181,Corporate
3771,CUST1576,Consumer
3772,CUST1206,Consumer
3773,CUST2216,Home Office
3774,CUST2069,Home Office
3775,CUST1647,Corporate
3776,CUST2478,Home Office
3777,CUST2413,Consumer
3778,CUST2804,Consumer
3779,CUST2275,Home Office
3780,CUST2651,Home Office
3781,CUST2005,Consumer
3782,CUST2386,Consumer
3783,CUST1745,Home Office
3784,CUST2982,Corporate
3785,CUST2344,Corporate
3786,CUST2653,Home Office
3787,CUST2784,Consumer
3788,CUST1335,Corporate
3789,CUST1490,Corporate
3790,CUST1734,Corporate
3791,CUST2136,Home Office
3792,CUST2673,Consumer
3793,CUST1828,Home Office
3794,CUST2860,Consumer
3795,CUST2686,Consumer
3796,CUST1083,Corporate
3797,CUST2214,Home Office
3798,CUST1819,Home Office
3799,CUST1944,Home Office
3800,CUST1463,Home Office
3801,CUST1199,Corporate
3802,CUST1627,Consumer
3803,CUST1257,Consumer
3804,CUST1896,Consumer
3805,CUST1290,Corporate
3806,CUST2569,Home Office
3807,CUST1759,Home Office
3808,CUST1068,Corporate
3809,CUST1250,Corporate
3810,CUST1229,Consumer
3811,CUST1308,Home Office
3812,CUST2715,Consumer
3813,CUST1170,Consumer
3814,CUST2085,Consumer
3815,CUST1751,Consumer
3816,CUST1739,Consumer
3817,CUST1922,Home Office
3818,CUST2833,Consumer
3819,CUST1460,Consumer
3820,CUST1037,Home Office
3821,CUST2934,Home Office
3822,CUST2146,Corporate
3823,CUST2241,Home Office
3824,CUST1999,Home Office
3825,CUST2284,Corporate
3826,CUST2820,Home Office
3827,CUST2471,Home Office
3828,CUST1160,Home Office
3829,CUST2286,Consumer
3830,CUST2596,Corporate
3831,CUST2557,Corporate
3832,CUST2780,Home Office
3833,CUST1145,Home Office
3834,CUST1211,Consumer
3835,CUST1074,Home Office
3836,CUST2296,Home Office
3837,CUST2983,Corporate
3838,CUST2127,Consumer
3839,CUST2874,Corporate
3840,CUST1504,Corporate
3841,CUST1395,Home Office
3842,CUST2831,Consumer
3843,CUST2367,Corporate
3844,CUST2660,Corporate
3845,CUST1848,Corporate
3846,CUST2329,Corporate
3847,CUST1598,Corporate
3848,CUST1232,Corporate
3849,CUST1718,Consumer
3850,CUST1481,Corporate
3851,CUST1715,Consumer
3852,CUST1738,Home Office
3853,CUST1496,Consumer
3854,CUST1035,Home Office
3855,CUST1327,Corporate
3856,CUST2090,Home Office
3857,CUST1052,Consumer
3858,CUST2182,Home Office
3859,CUST2518,Consumer
3860,CUST2107,Corporate
3861,CUST2023,Consumer
3862,CUST1041,Corporate
3863,CUST1426,Consumer
3864,CUST1233,Corporate
3865,CUST2045,Consumer
3866,CUST2830,Corporate
3867,CUST1429,Corporate
3868,CUST2989,Consumer
3869,CUST1859,Consumer
3870,CUST2507,Corporate
3871,CUST2523,Corporate
3872,CUST1309,Home Office
3873,CUST2228,Consumer
3874,CUST2005,Home Office
3875,CUST2699,Home Office
3876,CUST1516,Consumer
3877,CUST2165,Consumer
3878,CUST1965,Corporate
3879,CUST1880,Consumer
3880,CUST2151,Consumer
3881,CUST2861,Consumer
3882,CUST2996,Home Office
3883,CUST1155,Consumer
3884,CUST2070,Home Office
3885,CUST2816,Consumer
3886,CUST2883,Consumer
3887,CUST2009,Consumer
3888,CUST1876,Consumer
3889,CUST2260,Consumer
3890,CUST2044,Home Office
3891,CUST1172,Consumer
3892,CUST2379,Corporate
3893,CUST1120,Corporate
3894,CUST2064,Home Office
3895,CUST1431,Consumer
3896,CUST2594,Home Office
3897,CUST1719,Home Office
3898,CUST1186,Home Office
3899,CUST2888,Home Office
3900,CUST1353,Corporate
3901,CUST1551,Consumer
3902,CUST2134,Corporate
3903,CUST1547,Consumer
3904,CUST1307,Corporate
3905,CUST2292,Consumer
3906,CUST1770,Consumer
3907,CUST1484,Consumer
3908,CUST1937,Home Office
3909,CUST2329,Consumer
3910,CUST1955,Consumer
3911,CUST2199,Corporate
3912,CUST1793,Corporate
3913,CUST2736,Home Office
3914,CUST1422,Consumer
3915,CUST2216,Consumer
3916,CUST1860,Consumer
3917,CUST1384,Consumer
3918,CUST1961,Home Office
3919,CUST2771,Corporate
3920,CUST1491,Home Office
3921,CUST1336,Corporate
3922,CUST1980,Consumer
3923,CUST2203,Consumer
3924,CUST1082,Consumer
3925,CUST1886,Home Office
3926,CUST1693,Consumer
3927,CUST1260,Corporate
3928,CUST1070,Corporate
3929,CUST2887,Corporate
3930,CUST2796,Corporate
3931,CUST2886,Corporate
3932,CUST1243,Home Office
3933,CUST2795,Corporate
3934,CUST1228,Consumer
3935,CUST2730,Home Office
3936,CUST1755,Corporate
3937,CUST2145,Home Office
3938,CUST1554,Consumer
3939,CUST1692,Home Office
3940,CUST2736,Corporate
3941,CUST2178,Corporate
3942,CUST1378,Consumer
3943,CUST2149,Corporate
3944,CUST2451,Consumer
3945,CUST1440,Corporate
3946,CUST2603,Consumer
3947,CUST2365,Home Office
3948,CUST2375,Corporate
3949,CUST2046,Corporate
3950,CUST2857,Consumer
3951,CUST2713,Consumer
3952,CUST1604,Home Office
3953,CUST2969,Corporate
3954,CUST2369,Consumer
3955,CUST2289,Consumer
3956,CUST1704,Consumer
3957,CUST1520,Corporate
3958,CUST1144,Corporate
3959,CUST2394,Consumer
3960,CUST2995,Home Office
3961,CUST2032,Home Office
3962,CUST2552,Home Office
3963,CUST1859,Corporate
3964,CUST1289,Consumer
3965,CUST2516,Corporate
3966,CUST2816,Home Office
3967,CUST2437,Consumer
3968,CUST2763,Home Office
3969,CUST2610,Home Office
3970,CUST2852,Home Office
3971,CUST2541,Home Office
3972,CUST2650,Corporate
3973,CUST1512,Corporate
3974,CUST2083,Home Office
3975,CUST1210,Corporate
3976,CUST1844,Consumer
3977,CUST1329,Home Office
3978,CUST2183,Corporate
3979,CUST2430,Home Office
3980,CUST2850,Consumer
3981,CUST2150,Home Office
3982,CUST1295,Home Office
3983,CUST1867,Corporate
3984,CUST2731,Consumer
3985,CUST1916,Consumer
3986,CUST1625,Corporate
3987,CUST2267,Consumer
3988,CUST1925,Corporate
3989,CUST2370,Corporate
3990,CUST1851,Corporate
3991,CUST1283,Consumer
3992,CUST2165,Home Office
3993,CUST2410,Consumer
3994,CUST1533,Corporate
3995,CUST2128,Home Office
3996,CUST1248,Home Office
3997,CUST1015,Corporate
3998,CUST1050,Consumer
3999,CUST1351,Corporate
4000,CUST1059,Corporate
4001,CUST1754,Corporate
4002,CUST2765,Home Office
4003,CUST1894,Corporate
4004,CUST1846,Home Office
4005,CUST2571,Consumer
4006,CUST1549,Corporate
4007,CUST2839,Home Office
4008,CUST1350,Home Office
4009,CUST2661,Consumer
4010,CUST2209,Consumer
4011,CUST2801,Corporate
4012,CUST1982,Home Office
4013,CUST2959,Corporate
4014,CUST2868,Consumer
4015,CUST1899,Corporate
4016,CUST2341,Consumer
4017,CUST2689,Consumer
4018,CUST2424,Consumer
4019,CUST2234,Home Office
4020,CUST1615,Corporate
4021,CUST2240,Corporate
4022,CUST2051,Home Office
4023,CUST1528,Consumer
4024,CUST2321,Consumer
4025,CUST1815,Corporate
4026,CUST2894,Home Office
4027,CUST2162,Corporate
4028,CUST1859,Home Office
4029,CUST1654,Home Office
4030,CUST1315,Consumer
4031,CUST1028,Home Office
4032,CUST2725,Corporate
4033,CUST1762,Corporate
4034,CUST2346,Home Office
4035,CUST1276,Home Office
4036,CUST2290,Home Office
4037,CUST2702,Home Office
4038,CUST2775,Consumer
4039,CUST2616,Corporate
4040,CUST1063,Consumer
4041,CUST1614,Home Office
4042,CUST2497,Home Office
4043,CUST1737,Home Office
4044,CUST2445,Corporate
4045,CUST2864,Corporate
4046,CUST2172,Home Office
4047,CUST2700,Consumer
4048,CUST1726,Corporate
4049,CUST2243,Home Office
4050,CUST2096,Home Office
4051,CUST2044,Corporate
4052,CUST2746,Corporate
4053,CUST1217,Consumer
4054,CUST1669,Consumer
4055,CUST1202,Consumer
4056,CUST1098,Home Office
4057,CUST2411,Corporate
4058,CUST1121,Corporate
4059,CUST1765,Consumer
4060,CUST2907,Home Office
4061,CUST1509,Home Office
4062,CUST2030,Consumer
4063,CUST2035,Corporate
4064,CUST1005,Home Office
4065,CUST2527,Corporate
4066,CUST2080,Corporate
